Product_id,BrandName,Category,Individual_category,category_by_Gender,Description,OriginalPrice (in Rs),SizeOption,Ratings,Reviews,Discount offer(in Rs.),Discount price,Discount offer(%),Column1,,,
9695695,U.S. Polo Assn.,Topwear,tshirts,Men,us polo assn men navy blue solid polo collar t shirt,1999,"S, M, L, XL, XXL, 3XL",4.3,328,799.6,1199,40%,Low Discount,,,
11812202,Hangup,Topwear,blazers,Men,hangup men black solid single breasted blazer,5999,"36, 38, 40, 42, 44, 46",3.3,328,4079.32,1919,68%,High Discount,,,
10938584,Roadster,Topwear,tshirts,Men,the roadster lifestyle co men yellow  black printed round neck pure cotton t shirt,699,"XS, S, M, L, XL, XXL, 3XL, 4XL",4.1,328,314.55,384,45%,Low Discount,,,
11752052,ether,Topwear,tshirts,Men,ether men blue striped round neck t shirt,799,"S, M, L, XL, XXL",4.2,328,439.45,359,55%,High Discount,,,
10426518,anayna,Indian Wear,kurtas,Women,anayna women green  off white printed straight kurta,1660,"S, M, L, XL, XXL, 3XL",4.3,328,1112.2,547,67%,High Discount,,,
13446422,Biba,Indian Wear,kurta-sets,Women,biba women cream coloured motifs print panelled cotton kurta with churidar  dupatta,4995,"S, M, L, XL, XXL",4.4,328,2497.5,2497,50%,Low Discount,,,
15509488,SheWill,Indian Wear,kurta-sets,Women,shewill women rose pink ethnic motifs foil printed gotta patti kurta with skirt  dupatta,6849,"XS, S, M, L, XL, XXL",4.1,328,4931.28,1917,72%,High Discount,,,
14663952,Anouk,Indian Wear,kurtas,Women,anouk women purple  black geometric print pure cotton kurta,899,"XS, S, M, L, XL, XXL",3.9,328,539.4,359,60%,High Discount,,,
2314348,Zivame,Lingerie & Sleep Wear,shapewear,Women,zivame pink saree shapewear zi3022corez,1295,"S, M, L, XL, XXL",4,328,401.45,893,31%,Low Discount,,,
13310120,ETC,Lingerie & Sleep Wear,night-suits,Women,etc women peach coloured solid night suit,1399,"S, M, L, XL",4,328,909.35,489,65%,High Discount,,,
1567757,Clovia,Lingerie & Sleep Wear,bra,Women,clovia pack of 2 bra,698,"32B, 32C, 34B, 34C, 36B, 36C, 38B, 38C, 40B, 40C",4.2,328,411.82,286,59%,High Discount,,,
12050600,HERE&NOW,Plus Size,kurtas,Women,herenow women maroon solid straight kurta,1399,"S, M, L, XL, XXL, 3XL",4.1,328,979.3,419,70%,High Discount,,,
15321120,HERE&NOW,Plus Size,flats,Women,herenow women black solid casual flats with buckles,2495,"EURO36, EURO37, EURO38, EURO39, EURO40, EURO41",4.1,328,1746.5,748,70%,High Discount,,,
15021290,EXTRA LOVE BY LIBAS,Plus Size,kurta-sets,Women,extra love by libas plus size women green ethnic motifs kurta with palazzos  with dupatta,2799,"3XL, 4XL, 5XL, 6XL",4.4,328,1567.44,1231,56%,High Discount,,,
12105254,Sangria,Plus Size,trousers,Women,sangria women purple cropped pure cotton trousers,999,"26, 28, 30, 32, 34, 36, 38",3.2,328,599.4,399,60%,High Discount,,,
9552703,SASSAFRAS,Western,tshirts,Women,sassafras women black  white striped cropped t shirt,1099,"XS, S, M, L, XL",4.4,328,549.5,549.5,50%,Low Discount,,,
10054485,Veni Vidi Vici,Western,tops,Women,veni vidi vici women teal green solid fitted crop top,1170,"XS, S, M, L",4.1,328,702,468,60%,High Discount,,,
13644344,Harpa,Western,tops,Women,harpa women mustard floral printed top,1299,"S, M, L, XL",4.1,328,675.48,623.52,52%,High Discount,,,
14955230,Roadster,Western,track-pants,Women,roadster women mauve solid cropped track pants with side stripes,1499,"XS, S, M, L, XL, XXL",4.3,328,1000,499,67%,High Discount,,,
17523338,Mast & Harbour,Western,tshirts,Women,mast  harbour women pack of 2 striped pure cotton t shirt,1698,"XS, S, M, L, XL",4.2,328,849,849,50%,Low Discount,,,
17523330,Mast & Harbour,Western,tshirts,Women,mast  harbour women pack of 2 striped t shirt,1698,"XS, S, M, L, XL",4.4,328,849,849,50%,Low Discount,,,
10868474,Chemistry,Western,tops,Women,chemistry pink embroidered top with tie up neck,1699,"XS, S, M, L, XL",4.2,328,764.55,934.45,45%,Low Discount,,,
10365209,DressBerry,Western,jeans,Women,dressberry women blue skinny fit mid rise clean look stretchable cropped jeans,1749,"26, 28, 30, 32, 34, 36",3.9,328,60,1689,3%,Low Discount,,,
11401698,Roadster,Western,tops,Women,roadster women maroon ribbed pure cotton top,999,"XS, S, M, L, XL",4.5,328,500,499,50%,High Discount,,,
12220468,her by invictus,Western,dresses,Women,her by invictus women blue  white abstract print a line dress,999,"S, M, L, XL, XXL",4.1,328,549.45,449.55,55%,High Discount,,,
11235342,DENNISON,Bottom Wear,trousers,Men,dennison men blue smart tapered fit smart casual trousers,2599,"28, 30, 32, 34, 36, 38, 40",3.7,327,1689.35,909,65%,High Discount,,,
11361928,WROGN,Bottom Wear,track-pants,Men,wrogn black solid slim fit joggers,1999,"S, M, L, XL, XXL",4,327,1099.45,899,55%,High Discount,,,
13859238,Roadster,Bottom Wear,trousers,Men,roadster men olive green chinos trousers,1899,"28, 30, 32, 34, 36",4.1,327,1139.4,759,60%,High Discount,,,
10460298,HIGHLANDER,Bottom Wear,jeans,Men,highlander men blue tapered fit mid rise clean look stretchable jeans,1899,"30, 32, 34, 36, 38",4,327,1234.35,664,65%,High Discount,,,
12919784,HRX by Hrithik Roshan,Bottom Wear,shorts,Men,hrx by hrithik roshan men blue beast solid regular fit rapid dry antimicrobial running shorts,1799,"28, 30, 32, 34, 36",4.1,327,1169.35,629,65%,High Discount,,,
12895174,Hubberholme,Bottom Wear,trousers,Men,hubberholme men navy blue slim fit solid cargos,1499,"30, 32, 34, 36, 38",4.2,327,599.6,899,40%,Low Discount,,,
10248049,U.S. Polo Assn.,Inner Wear &  Sleep Wear,trunk,Men,us polo assn men pack of 2 solid trunks i662 615 p2 ,598,"S, M, L",3.9,327,29.9,568,5%,Low Discount,,,
8936495,Pepe Jeans,Inner Wear &  Sleep Wear,briefs,Men,pepe jeans men white solid brief 8904311300793,269,"S, M, L",4.2,327,53.8,215,20%,Low Discount,,,
11787012,Pepe Jeans,Inner Wear &  Sleep Wear,briefs,Men,pepe jeans men pack of 2 white solid briefs 8936495 2,538,"S, L, M",4.2,327,,532.4183267,,High Discount,,,
11017666,Mast & Harbour,Topwear,tshirts,Men,mast  harbour men white  pink striped polo collar pure cotton t shirt,1199,"S, M, L, XL",4.3,327,539.55,659,45%,Low Discount,,,
12407042,INVICTUS,Topwear,tshirts,Men,invictus men grey solid polo collar fresh on t shirt,1299,"S, M, L, XL, XXL",4,327,649.5,649,50%,Low Discount,,,
13406442,INVICTUS,Topwear,shirts,Men,invictus men maroon regular fit solid formal shirt,1299,"38, 39, 40, 42, 44",4.3,327,649.5,649,50%,Low Discount,,,
11369740,W,Indian Wear,kurtas,Women,w women off white  golden dandelion embroidery straight kurta,2499,"XS, S, M, L, XL, XXL, 3XL",4.4,327,1249.5,1249,50%,Low Discount,,,
9689961,Ahalyaa,Indian Wear,kurta-sets,Women,ahalyaa women black  pink printed kurta with palazzos,3799,"S, M, L, XL, XXL",3.8,327,2127.44,1671,56%,High Discount,,,
10737632,Varanga,Indian Wear,kurta-sets,Women,varanga women magenta  off white printed kurta with palazzos,4199,"S, M, L, XL, XXL",4,327,2225.47,1973,53%,High Discount,,,
14268612,HERE&NOW,Indian Wear,leggings,Women,herenow women black solid ankle length leggings,899,"S, M, L, XL, XXL",4.3,327,449.5,449,50%,Low Discount,,,
12980332,Vishudh,Indian Wear,palazzos,Women,vishudh women white  black checked straight palazzos,999,"28, 30, 32, 34, 36",3.9,327,629.37,369,63%,High Discount,,,
2460683,Triumph,Lingerie & Sleep Wear,bra,Women,triumph minimizer 121  wireless non padded comfortable high support big cup bra,1499,"34C, 34D, 34E, 34F, 36C, 36D, 36E, 36F, 38C, 38D, 38E, 38F, 40C, 40D, 40E, 40F",4.4,327,40,899,3%,Low Discount,,,
1416991,Clovia,Lingerie & Sleep Wear,bra,Women,clovia pack of 2 bra,698,"32B, 32C, 34B, 34C, 36B, 36C, 38B, 38C, 40B, 40C",4.3,327,411.82,286,59%,High Discount,,,
1881257,Moda Rapido,Plus Size,dresses,Women,moda rapido women black  white striped shirt dress,1399,"XS, S, M, L, XL, XXL",4.1,327,839.4,559,60%,High Discount,,,
13165402,HERE&NOW,Plus Size,kurtas,Women,herenow women navy blue  white pure cotton ethnic motifs printed kurta,1599,"S, M, L, XL, XXL, 3XL",3.7,327,1119.3,479,70%,High Discount,,,
10300851,HERE&NOW,Plus Size,jackets,Women,herenow women grey solid denim jacket,3199,"XS, S, M, L, XL, XXL",4.4,327,2239.3,959,70%,High Discount,,,
10856202,SASSAFRAS,Western,trousers,Women,sassafras women navy blue regular fit solid parallel trousers,1499,"26, 28, 30, 32, 34, 36",4.2,327,779.48,719.52,52%,High Discount,,,
14955208,Roadster,Western,track-pants,Women,roadster women black solid cotton track pants with side striped detail,1499,"XS, S, M, L, XL, XXL",4.2,327,974.35,524.65,65%,High Discount,,,
13429510,Berrylush,Western,dresses,Women,berrylush navy blue floral printed maxi dress,1999,"S, M, L, XL",4.5,327,779.61,1219.39,39%,Low Discount,,,
13634034,MISH,Western,dresses,Women,mish rust puffed sleeve sheath dress,2299,"XS, S, M, L, XL, XXL",4.1,327,919.6,1379.4,40%,Low Discount,,,
13072006,STREET 9,Western,dresses,Women,street 9 women green self design fit and flare dress,2599,"XS, S, M, L, XL",4.4,327,1299.5,1299.5,50%,Low Discount,,,
12635674,Leather Retail,Western,jackets,Women,leather retail women black solid lightweight biker jacket,3999,"XS, S, M, L, XL, XXL, 3XL",4.3,327,1400,2599,35%,Low Discount,,,
11296086,Roadster,Western,tshirts,Women,roadster women teal green solid round neck pure cotton t shirt,699,"XS, S, M, L, XL",4,327,419.4,279.6,60%,High Discount,,,
7208076,Mayra,Western,shirts,Women,mayra women red  black regular fit checked casual shirt,995,"S, M, L, XL",3.8,327,577.1,417.9,58%,High Discount,,,
10944722,Roadster,Bottom Wear,trousers,Men,roadster men grey regular fit solid lycra fiber chinos,2199,"28, 30, 32, 34, 36",4.1,326,,908.8077558,,High Discount,,,
15038488,Levis,Bottom Wear,jeans,Men,levis men blue 512 slim tapered fit heavy fade mid rise stretchable jeans,2899,"28, 30, 32, 34, 36, 38, 40, 42",4.3,326,869.7,2029,30%,Low Discount,,,
11354698,Roadster,Bottom Wear,trousers,Men,roadster men brown slim fit solid chinos,2099,"28, 30, 32, 34, 36",4,326,1154.45,944,55%,High Discount,,,
10913340,U.S. Polo Assn.,Inner Wear &  Sleep Wear,briefs,Men,us polo assn men pack of 2 red solid briefs y9i006 125 p2 l,518,"S, M, L",4.5,326,,532.4183267,,High Discount,,,
8426545,WROGN,Topwear,tshirts,Men,wrogn men white  charcoal grey dyed slim fit round neck pure cotton t shirt,1299,"S, M, L, XL, XXL",4.1,326,649.5,649,50%,Low Discount,,,
10816760,Rigo,Topwear,sweatshirts,Men,rigo men navy blue solid sweatshirt,1499,"M, L, XL",4,326,824.45,674,55%,High Discount,,,
10944568,Roadster,Topwear,shirts,Men,the roadster lifestyle co men white  navy blue regular fit printed casual shirt,1499,"38, 40, 42, 44",4.2,326,824.45,674,55%,High Discount,,,
10135139,Mast & Harbour,Topwear,jackets,Men,mast  harbour men green washed denim jacket,3299,"S, M, L, XL",3.7,326,1814.45,1484,55%,High Discount,,,
10665230,Napra,Indian Wear,kurtas,Women,napra women peach coloured floral embroidered straight kurta,1499,"S, M, L, XL",4.1,326,869.42,629,58%,High Discount,,,
11760998,Jaipur Kurti,Indian Wear,kurtas,Women,jaipur kurti women maroon pleated detail straight kurta,1549,"S, M, L, XL, XXL, 3XL",4.1,326,929.4,619,60%,High Discount,,,
10560872,Sangria,Indian Wear,dresses,Women,sangria women black  beige printed a line dress,2299,"XS, S, M, L, XL, XXL, 3XL",4.2,326,1149.5,1149,50%,Low Discount,,,
363046,Triumph,Lingerie & Sleep Wear,bra,Women,triumph doreen wireless non padded full coverage support big cup classics bra,1499,"34C, 34D, 34E, 36C, 36D, 36E, 38C, 38D, 38E, 40C, 40D, 40E, 42D, 42E, 44D, 44E",4.6,326,,605.5096899,,High Discount,,,
27399,Jockey,Lingerie & Sleep Wear,bra,Women,jockey essence black bra 1242,549,"32B, 32C, 34B, 34C, 34D, 36B, 36C, 36D, 38B, 38C, 38D",4.4,326,,605.5096899,,High Discount,,,
14431038,HERE&NOW,Plus Size,kurtas,Women,herenow women black pure cotton solid panelled kurta,1149,"XS, S, M, L, XL, XXL, 3XL",3.7,326,804.3,344,70%,High Discount,,,
13103856,HERE&NOW,Plus Size,jeans,Women,herenow women blue skinny fit high rise clean look stretchable jeans,1599,"26, 28, 30, 32, 34, 36, 38, 40",4.3,326,879.45,719,55%,High Discount,,,
11173940,Sangria,Plus Size,kurtas,Women,sangria women mustard yellow  off white yoke design anarkali kurta,1999,"XS, S, M, L, XL, XXL",4.2,326,1199.4,799,60%,High Discount,,,
13532328,Moda Rapido,Plus Size,jeans,Women,moda rapido women blue regular fit mid rise clean look stretchable jeans,2099,"26, 28, 30, 32, 34, 36, 38, 40",4.4,326,1154.45,944,55%,High Discount,,,
11530868,plusS,Plus Size,dresses,Women,pluss women black  white striped shirt dress,2299,"S, M, L, XL, XXL, 3XL, 4XL",4.1,326,1494.35,804,65%,High Discount,,,
6826602,Sztori,Plus Size,jackets,Women,sztori plus size women burgundy solid padded jacket,3799,"L, XL, XXL, 3XL, 4XL, 5XL, 6XL",4,326,2279.4,1519,60%,High Discount,,,
12098732,DressBerry,Western,sweaters,Women,dressberry women blue solid pullover sweater,1299,"XS, S, M, L, XL",4.2,326,909.3,389.7,70%,High Discount,,,
14195886,Tokyo Talkies,Western,tshirts,Women,tokyo talkies women blue solid round neck t shirt,749,"S, M, L, XL",4.4,326,426.93,322.07,57%,High Discount,,,
11296150,Roadster,Western,tshirts,Women,roadster women black solid round neck t shirt,799,"XS, S, M, L, XL",4.2,326,300,499,38%,Low Discount,,,
14350738,Tokyo Talkies,Western,tshirts,Women,tokyo talkies women black t shirt,949,"S, M, L, XL",4.3,326,550.42,398.58,58%,High Discount,,,
9656479,Sztori,Bottom Wear,jeans,Men,sztori plus size men navy blue slim tapered fit mid rise clean look stretchable jeans,2299,"38, 40, 42, 44, 46",4.2,325,,908.8077558,,High Discount,,,
12966130,SOLOGNAC By Decathlon,Bottom Wear,trousers,Men,solognac by decathlon men khaki regular fit solid cargos,999,"30, 32, 34, 36, 38",4.4,325,49.95,949,5%,Low Discount,,,
10187421,WROGN,Bottom Wear,jeans,Men,wrogn men blue skinny fit mid rise clean look stretchable jeans,2599,"28, 30, 32, 34, 36, 38",4,325,1039.6,1559,40%,Low Discount,,,
11560480,WROGN,Bottom Wear,trousers,Men,wrogn men olive green slim fit cropped pure cotton joggers,2399,"28, 30, 32, 34, 36, 38",4.1,325,1079.55,1319,45%,Low Discount,,,
9046229,Flying Machine,Bottom Wear,jeans,Men,flying machine men blue michael slim tapered fit mid rise clean look stretchable jeans,2399,"28, 30, 32, 34, 36, 38, 40",4.1,325,479.8,1919,20%,Low Discount,,,
14229480,LOCOMOTIVE,Bottom Wear,track-pants,Men,locomotive men black solid slim fit track pants,1199,"S, M, L, XL",4,325,719.4,479,60%,High Discount,,,
9366039,Anouk,Indian Wear,kurta-sets,Men,anouk men green  cream coloured self design kurta with churidar,3699,"S, M, L, XL, XXL",4.1,325,2034.45,1664,55%,High Discount,,,
2091590,VIMAL,Inner Wear &  Sleep Wear,lounge-pants,Men,vimal men grey melange solid lounge pants,899,"S, M, L, XL, XXL",4.2,325,296.67,602,33%,Low Discount,,,
11849744,VIMAL,Inner Wear &  Sleep Wear,lounge-pants,Men,vimal men pack of 2 grey melange solid lounge pants,1798,"S, M, L, XL, XXL",4.2,325,916.98,881,51%,High Discount,,,
12748376,URBAN SCOTTISH,Inner Wear &  Sleep Wear,lounge-pants,Men,urban scottish men white  grey striped lounge pants,1499,"S, M, L, XL, XXL",4.1,325,824.45,674,55%,High Discount,,,
10106339,HRX by Hrithik Roshan,Sports Wear,tshirts,Men,hrx by hrithik roshan men navy blue printed training t shirt,899,"S, M, L, XL, XXL",4.3,325,539.4,359,60%,High Discount,,,
12907266,Roadster,Topwear,tshirts,Men,roadster men white  navy blue pure cotton striped henley neck t shirt,1299,"XS, S, M, L, XL",4.1,325,714.45,584,55%,High Discount,,,
14214708,Louis Philippe Jeans,Topwear,tshirts,Men,louis philippe jeans men mustard yellow solid round neck t shirt,559,"S, M, L, XL, XXL, 3XL",4.4,325,,698.2084967,,High Discount,,,
8429097,AURELIA,Indian Wear,kurtas,Women,aurelia women red printed straight kurta,1199,"XS, S, M, L, XL, XXL",3.9,325,719.4,479,60%,High Discount,,,
13078306,W,Indian Wear,kurtas,Women,w women red yoke design straight kurta,1799,"XS, S, M, M/L, L, XL, XXL",4.1,325,449.75,1349,25%,Low Discount,,,
13321218,Sangria,Indian Wear,kurtas,Women,sangria women magenta  gold toned ethnic motifs printed sequins kurta,1999,"XS, S, M, L, XL, XXL, 3XL",4.1,325,1099.45,899,55%,High Discount,,,
9440185,MBE,Indian Wear,kurtas,Women,mbe women green solid a line kurta,2895,"M, L, XL, XXL",3.4,325,2084.4,810,72%,High Discount,,,
12549842,Prakrti,Lingerie & Sleep Wear,night-suits,Women,prakrti women navy black  maroon all over floral printed cotton night suit set,2299,"S, M, L, XL",3.8,325,1471.36,827,64%,High Discount,,,
8735231,C9 AIRWEAR,Lingerie & Sleep Wear,briefs,Women,c9 airwear women pack of 3 solid hipster briefs p1103,649,"S, M, L, XL, XXL",4.3,325,,605.5096899,,High Discount,,,
13437320,Sangria,Plus Size,kurtas,Women,sangria women white  red checked bell sleeves a line kurta,1299,"XS, S, M, L, XL, XXL, 3XL",3.9,325,909.3,389,70%,High Discount,,,
13498272,HERE&NOW,Plus Size,kurtas,Women,herenow women sea green  white ethnic motifs printed anarkali kurta,2199,"XS, S, M, L, XL, XXL, 3XL",4.2,325,1539.3,659,70%,High Discount,,,
11077450,Moda Rapido,Plus Size,jeans,Women,moda rapido women black flared high rise clean look stretchable jeans,2999,"26, 28, 30, 32, 34, 36, 38, 40",4.1,325,1649.45,1349,55%,High Discount,,,
12338396,Hubberholme,Sports Wear,track-pants,Women,hubberholme women grey melange slim fit solid cropped joggers,1499,"S, M, L, XL",4.2,325,839.44,659,56%,High Discount,,,
9527891,DressBerry,Western,tops,Women,dressberry women pink solid top,1199,"XS, S, M, L, XL",4,325,719.4,479.6,60%,High Discount,,,
13204970,all about you,Western,tops,Women,all about you mustard yellow floral print top with flared sleeves,1299,"XS, S, M, L, XL, XXL",4.2,325,324.75,974.25,25%,Low Discount,,,
11541628,Roadster,Western,jeans,Women,roadster women blue super skinny fit high rise light fade stretchable cropped jeans,1399,"26, 28, 30, 32, 34, 36",4.3,325,559.6,839.4,40%,Low Discount,,,
14114844,KASSUALLY,Western,dresses,Women,kassually pristine white floral print ruched dress,1999,"S, M, L",4.3,325,1099.45,899.55,55%,High Discount,,,
12429468,Tokyo Talkies,Western,trousers,Women,tokyo talkies women blue regular fit solid regular trousers,2149,"28, 30, 32, 34",3.7,325,1332.38,816.62,62%,High Discount,,,
10449152,DressBerry,Western,dresses,Women,dressberry women solid accordian pleated green fit and flare dress,2199,"XS, S, M, L, XL",4.2,325,1539.3,659.7,70%,High Discount,,,
11357320,HRX by Hrithik Roshan,Western,trousers,Women,hrx by hrithik roshan women olive branch slim fit outdoor trousers,2999,"26, 28, 30, 32, 34, 36",4,325,2099.3,899.7,70%,High Discount,,,
11990456,Roadster,Western,jackets,Women,roadster women peach coloured solid padded jacket,3599,"XS, S, M, L, XL, XXL",3.9,325,2519.3,1079.7,70%,High Discount,,,
13765370,M&H Our Water,Western,tshirts,Women,mh our water women navy blue solid sustainable v neck t shirt,799,"XS, S, M, L, XL",4.3,325,479.4,319.6,60%,High Discount,,,
11797782,TOM BURG,Bottom Wear,shorts,Men,tom burg men grey melange solid regular fit sports shorts,399,"28, 32, 36, 40, 44",4.2,324,39.9,359,10%,Low Discount,,,
11020804,Roadster,Bottom Wear,jeans,Men,the roadster lifestyle co men blue skinny fit mid rise clean look stretchable jeans,2499,"28, 30, 32, 34, 36",3.7,324,1499.4,999,60%,High Discount,,,
11274544,Roadster,Bottom Wear,jeans,Men,roadster men navy blue slim fit mid rise clean look stretchable jeans,2199,"28, 30, 32, 34, 36",3.9,324,1319.4,879,60%,High Discount,,,
11376282,HERE&NOW,Bottom Wear,track-pants,Men,herenow men black solid straight fit joggers with printed detailing,1899,"S, M, L, XL",3.8,324,1139.4,759,60%,High Discount,,,
11746246,ether,Bottom Wear,trousers,Men,ether men grey casual slim fit trousers,1799,"28, 30, 32, 34, 36",4.1,324,989.45,809,55%,High Discount,,,
2002136,Kook N Keech,Bottom Wear,track-pants,Men,kook n keech navy blue melange solid slim fit joggers,1799,"S, M, L, XL, XXL",4.2,324,1169.35,629,65%,High Discount,,,
1623619,Kook N Keech,Bottom Wear,track-pants,Men,kook n keech grey melange solid slim fit joggers,1799,"S, M, L, XL, XXL, 3XL",4,324,1079.4,719,60%,High Discount,,,
13859400,Roadster,Bottom Wear,trousers,Men,roadster men green trousers,1699,"28, 30, 32, 34, 36",4,324,1019.4,679,60%,High Discount,,,
10202281,SOJANYA,Indian Wear,kurtas,Men,sojanya men burgundy woven design straight kurta,2499,"S, M, L, XL, XXL",4,324,1249.5,1249,50%,Low Discount,,,
14264346,Puma,Inner Wear &  Sleep Wear,socks,Men,puma unisex pack of 3 ankle length socks,499,"UK6, UK8",4.5,324,74.85,424,15%,Low Discount,,,
11199144,URBAN SCOTTISH,Inner Wear &  Sleep Wear,boxers,Men,urban scottish men pack of 2 printed cotton boxers usbx1923,1499,"S, M, L, XL, XXL",4.1,324,899.4,599,60%,High Discount,,,
11422050,Jockey,Inner Wear &  Sleep Wear,trunk,Men,jockey men navy blue  grey striped trunks us21 0105,299,"S, M, L",4.2,324,,532.4183267,,High Discount,,,
11036378,Jockey,Inner Wear &  Sleep Wear,innerwear-vests,Men,jockey men blue solid racer back innerwear vest 9922 0105,299,"S, M, L",4.4,324,,532.4183267,,High Discount,,,
11638674,Jockey,Inner Wear &  Sleep Wear,innerwear-vests,Men,jockey men pack of 2 blue ribbed innerwear vests,598,"S, M, L",4.4,324,,532.4183267,,High Discount,,,
11363434,WROGN,Topwear,tshirts,Men,wrogn men navy blue self striped slim fit round neck t shirt,1199,"S, M, L, XL, XXL",4.3,324,599.5,599,50%,Low Discount,,,
11896344,Roadster,Topwear,shirts,Men,roadster men red  navy blue regular fit checked sustainable casual shirt,1499,"38, 40, 42, 44",4.5,324,899.4,599,60%,High Discount,,,
12349088,DENNISON,Topwear,shirts,Men,dennison men teal green smart slim fit solid formal shirt,2499,"38, 40, 42, 44",4.2,324,1649.34,849,66%,High Discount,,,
8662573,Vishudh,Indian Wear,kurta-sets,Women,vishudh women grey  black printed kurta with palazzos,2499,"S, M, L, XL, XXL",3.8,324,1649.34,849,66%,High Discount,,,
17171690,KALINI,Indian Wear,kurta-sets,Women,kalini white floral printed angrakha gotta patti pure cotton kurta with trousers  dupatta,3999,"M, L, XL, XXL, 3XL",4.3,324,2700,1299,68%,High Discount,,,
7572943,Vishudh,Indian Wear,kurta-sets,Women,vishudh women olive green yoke design kurta with palazzos,4799,"S, M, L, XL, XXL",4.3,324,2879.4,1919,60%,High Discount,,,
12477602,Smarty Pants,Lingerie & Sleep Wear,night-suits,Women,smarty pants women green night suit,1499,"S, M, L, XL, XXL",3.9,324,749.5,749,50%,Low Discount,,,
14431000,HERE&NOW,Plus Size,kurtas,Women,herenow women green pure cotton solid straight kurta,1149,"XS, S, M, L, XL, XXL, 3XL",4.2,324,631.95,517,55%,High Discount,,,
8072131,Bodycare,Sports Wear,bra,Women,bodycare pack of 3 solid non wired non padded sports bras en1604bsw,720,"30B, 32B, 34B, 36B, 38B, 40B",3.8,324,,784.0064103,,High Discount,,,
11401722,Roadster,Western,tshirts,Women,roadster women white  olive brown printed round neck pure cotton t shirt,1099,"XS, S, M, L, XL",4.3,324,659.4,439.6,60%,High Discount,,,
11850728,KASSUALLY,Western,tops,Women,kassually grey a line top with bell sleeves,1199,"XS, S, M, L, XL, XXL",3.8,324,695.42,503.58,58%,High Discount,,,
13339754,Roadster,Western,jeggings,Women,the roadster lifestyle co women blue solid mid rise side tape detail cropped denim jeggings,1399,"26, 28, 30, 32, 34, 36",4.3,324,769.45,629.55,55%,High Discount,,,
11110660,ether,Western,shorts,Women,ether women pink solid shorts,1499,"26, 28, 30, 32, 34, 36",4.2,324,824.45,674.55,55%,High Discount,,,
10128959,Minions by Kook N Keech,Western,sweatshirts,Women,minions by kook n keech women yellow solid hooded sweatshirt,1999,"S, M, L, XL",3.9,324,1099.45,899.55,55%,High Discount,,,
11412258,KASSUALLY,Western,dresses,Women,kassually women black solid fit and flare dress,1999,"XS, S, M, L, XL, XXL",4.2,324,1299.35,699.65,65%,High Discount,,,
2224766,Mast & Harbour,Western,tshirts,Women,mast  harbour women navy solid round neck t shirt,699,"XS, S, M, L, XL",4.2,324,419.4,279.6,60%,High Discount,,,
11381146,Mast & Harbour,Western,tshirts,Women,mast  harbour women navy blue solid round neck pure cotton t shirt,799,"XS, S, M, L, XL",3.9,324,439.45,359.55,55%,High Discount,,,
12368206,Roadster,Western,tops,Women,roadster women white solid pure cotton top,799,"XS, S, M, L, XL",4.2,324,479.4,319.6,60%,High Discount,,,
11101304,WISSTLER,Western,shorts,Women,wisstler women navy blue  white printed regular fit shorts,899,"26, 28, 30, 32, 34, 36",4.2,324,503.44,395.56,56%,High Discount,,,
2122236,Harpa,Western,tops,Women,harpa women black floral printed top,999,"S, M, L, XL",4.1,324,469.53,529.47,47%,Low Discount,,,
14270786,Domyos By Decathlon,Western,tshirts,Women,domyos by decathlon women rose printed organic cotton yoga t shirt,599,"XS, S, M, L, XL, XXL, 3XL",4.3,324,,739.615796,,High Discount,,,
7148111,U.S. Polo Assn.,Bottom Wear,trousers,Men,us polo assn men beige austin trim slim fit solid chinos,1899,"28, 30, 32, 34, 36, 38",4.4,323,,908.8077558,,High Discount,,,
14852074,Levis,Bottom Wear,jeans,Men,levis men blue 65504 skinny fit heavy fade stretchable jeans,4299,"28, 30, 32, 34, 36, 38, 40, 42",4.3,323,1719.6,2579,40%,Low Discount,,,
10064517,Roadster,Bottom Wear,jeans,Men,the roadster lifestyle co men blue super skinny fit mid rise acid wash clean look stretchable jeans,1699,"28, 30, 32, 34, 36",4.1,323,849.5,849,50%,Low Discount,,,
13866642,Roadster,Bottom Wear,jeans,Men,roadster men blue light fade slim tapered fit stretchable jeans,1699,"28, 30, 32, 34, 36",4.1,323,1019.4,679,60%,High Discount,,,
14441260,HIGHLANDER,Bottom Wear,shorts,Men,highlander men green  off white camouflage printed slim fit cotton regular shorts,1099,"30, 32, 34, 36",4.2,323,582.47,516,53%,High Discount,,,
9966839,URBAN SCOTTISH,Inner Wear &  Sleep Wear,boxers,Men,urban scottish men pack of 2 multicoloured printed  pure cotton boxers usbx1911,1499,"S, M, L, XL, XXL",4.3,323,869.42,629,58%,High Discount,,,
11785968,U.S. Polo Assn.,Inner Wear &  Sleep Wear,innerwear-vests,Men,us polo assn men pack of 2 navy blue solid innerwear vests,778,"L, M, S",4.2,323,,532.4183267,,High Discount,,,
9918013,U.S. Polo Assn.,Inner Wear &  Sleep Wear,innerwear-vests,Men,us polo assn men navy blue solid innerwear vest,389,"S, M, L",4.2,323,,532.4183267,,High Discount,,,
1859679,Roadster,Topwear,sweaters,Men,roadster men charcoal grey  red colourblocked pullover,1699,"S, M, L, XL",4.1,323,1019.4,679,60%,High Discount,,,
